0.6294647024165656,0.9999835452176424,0.9999998042793566,7.439753455191904e-08,0.9999995473937461,0.999998043728347,2.445807738269102e-08,0.9999999364244252,0.9999944409635002,1.6002434952593196e-05,0.999999962473571,0.9929571804467847,0.9940226330498138,0.9953913916654453,0.9941171752183743,1.749639837464486e-05,0.4983809679943178,0.9997411281754082,0.9999971795422724,0.9999999707014451,0.9999997811897586,0.9999999982142069,0.9993556674129757,0.00028086332251645474,0.001893534281134022,0.0022675132689662755,7.715802259942077e-05,0.09197353806444872,0.004693806108125839,0.8729294721992042,0.9960350486012424,8.058458549345239e-07,0.9998646470393013,1.393472414297893e-05,0.004566205393634145,0.9999844197127454,2.4587839255687066e-07,0.9977040098638897,0.005081104442147506,0.01192409760748007,0.003011510890030842,0.02179238547150712,0.9999621457874549,0.9999999857629178,0.5392127643811535,0.06394055118333045,0.5256005827082326,0.007526830722080824,0.00028311799040572,5.0996980211686115e-05,5.25351988010891e-07,0.0040931516916642265,0.0007185284955132708,0.0041715762155227236,0.9276848241129222,0.0003305200565636237,1.948556336679262e-09,0.7755173030703962,1.235316259039225e-06,0.021925457697399994,1.5293043503646707e-09,0.002739115941513446,6.77062853750443e-05,3.450183342931067e-07,4.3812647231100755e-11,1.0884243081372288e-08,0.9945682457151395,1.45107180040983e-10,8.942639622886956e-08,0.004861749968108709,0.9999999615835297,2.0622929602971726e-12,2.9703801021682845e-05,0.2906777592259522,0.0002722249892081755,2.0211547540067148e-10,3.269452805272129e-07,0.9999999990034623,0.9999994423541053,0.9909277553882285,2.0755996016953873e-07,0.9999863721049449,0.0005056843935507643,0.00016160578494457252,0.9999999994747668,0.9999999998084397,0.99999999897679,0.9999999997992048,0.9999999996421052,0.9999999991926647,0.006042198058741429,0.9999999995180251,0.9999999980332757,0.9437881834173116,0.996391872910744,0.999992118177055,0.9999990135403499,0.9999998519877858,0.9937604383578145,0.9999999698923572,0.9999999879844895,0.9999999862161069,0.7262624334097539,0.0012600418915086702,0.9999999976969804,0.9999999928503129,0.9999999997295717,0.9999958112262682,0.9999999889693826,0.9835921104183675,0.9990559400280099,0.9999999991856248,0.06393408918960956,0.0012934043194390698,0.999999999538175,0.9993394397470615,0.09049338745889897,0.9920360617435005,0.9999995943451581,0.9994246949802836,0.9999993555416614,0.9851042945787271,0.9999998065032832,0.9999998627661262,0.9998585123398191,0.004387281943384857,0.9947965849634399,0.013671583858118822,0.9999999997403357,0.9999999906540474,0.9999999980475724,0.9999999938835946,0.9999999831129859,0.9999994352134288,0.9999991549884608,0.9999974746233391,0.9999999715976554,0.9999999970178621,0.9992938319094872,0.9996820901751263,0.9999908160746204,0.97595343300053,0.9839794540599659,0.9604280989378663,0.9998896681114343,0.9999989256694393,0.9999999483369997,0.9997862714708592,0.0009416164619084369,0.9995953732914654,0.9979285725220088,0.9999995363467977,0.9999823929384916,0.9444403356980989,0.9999972403490864,0.9999958361807701,0.7194135971315032,0.9999984214851275,0.9577525067901053,0.9999996266594718,0.9999994149544621,0.9999993786314443,0.9999999484765001,0.9999999713962208,0.9999712341570178,0.9999999799357235,0.9998876877989855,0.9999994451322819,0.9888330999556892,0.9999999998673186,0.9999999882560145,0.9999999969491049,0.9999594612089664,0.999946147027188,0.999999950999461,0.9999787888434392,0.9999991162005717,0.9999996526497218,0.9999991118996079,0.9999995682506911,0.9995185202635484,0.14346954575480328,0.9971201086797516,0.9999995509591533,0.950767616989889,0.9682124566053277,0.9886252131691465,0.9974636338414489,0.9999983898518545,0.999981530017738,0.9999076037668789,0.9999999532376456,0.999998567789028,0.9981853945253313,0.9999999971792022,0.9999999997026336,0.9999993133768157,0.9999999808980268,0.9999999723061449,0.999999822355373,0.9866082351711156,0.9982034632472888,0.9999999967643165,0.9999999747483166,0.9999999962721136,0.9999999983789132,0.9999999913631895,0.9999999939808908,0.9999999996286768,0.9999999840733089,0.9999998967745918,0.999993751474834,0.9999760654624155,0.9103966318720849,0.9957609186448652,0.9999891053911424,0.9999999084878438,0.9999999957308481,0.9999999703161446,0.9999999504725283,0.9999999996729121,0.9999999575033891,0.9999984366210054,0.9999997452302131,0.9999981536828676,0.9999996056640817,0.9999907356848013,0.999238348320536,0.9999999906953202,0.9999994987288495,0.9999999954507386,0.9999999950264731,0.9999999741559853,0.995637262972208,0.9999999996622699,0.9999999980389755,0.9999999721778084,0.9999988307238007,0.9999999948950484,0.9999982207918864,0.9999999954550391,0.9999660279716476,0.9999989574222886,0.9999999696961313,0.9999999816095014,0.9999999950958076,0.9999999175952271,0.9998593700376778,0.9999203072224137,0.9993641283333817,0.9986362573104428,0.99999870507097,0.9999999996764481,0.9999999984189343,0.9999999192372974,0.9999999984508365,0.9999999996010533,0.9999999992968569,0.9999999959358996,0.9999999969199962,0.9999999996692552,0.9999999996658637,0.9999885801617098,0.9999948356176916,0.9999999896107269,0.9999999993448614,0.9999999999888052,0.9995446479523079,0.9999998939035971,0.999999707942919,0.9999989591236617,0.9999999723859511,0.9999940768015642,0.999999999530538,0.999999000470024,0.999999999101109,0.9999999989471888,0.9999999989921431,0.9999999996717435,0.9999999926416443,0.9999999993672903,0.9999999790848335,0.9999999999103437,0.9999999976931666,0.9999999954691869,0.9999999986998471,0.9999998052269969,0.999999999819497,0.9999999991639708,0.9999999266224975,0.9999999995547921,0.9999999985557393,0.9999999950393785,0.999999990047339,0.9998726514890776,0.9999929970043833,0.9998758062700001,0.9999999991129724,0.9999998016559866,0.9999521534449604,0.9999969920980655,0.9999996047788969,0.9999999937346602,0.9999999064744164,0.999999994905256,0.999957076025675,0.9999999996006019,0.9999997969231366,0.9999999994082578,0.9999999992567725,0.9999999998401154,0.9999998704320535,0.9999999996545921,0.9999999901704409,0.99999999934353,0.9999999986403516,0.9999999996481463,0.9999999971557685,0.9999994495934993,0.9999999013958984,0.999999373059884,0.9937602479740347,0.9999998299586812,0.9999998481200654,0.9997481721073298,0.9999999998407592,0.9999999998780955,0.9999999999158717,0.9999999999881686,0.9999910629345279,0.9999985091638831,0.9999999847092902,0.9999990225959331,0.9999999981668457,0.9999999981711802,0.9999972237741205,0.24967219190281906,0.9999921428120705,1.59248712221203e-13,0.993565323289627,0.9999834724092308,0.9999999996440567,0.9999834237942439,0.9999998075905242,0.9990114830545508,0.9974816944029558,0.05275155069659786,4.4347575399607375e-06,0.7289772410680608,0.9988082734104303,0.009425503159165167,0.9999999998539875,0.999999999773562,0.9999999512052377,0.9999994664801282,5.650848777556928e-08,0.9999999998298179,0.9999999992531166,0.9999999999551565,0.9999767099513639,0.9980415425227882,0.9999989406262421,0.9999983652520318,0.9999999133771331,0.9999995788403828,0.9999998481250665,0.9999989243384191,0.9999997883579911,0.9999999887870726,0.9999997933190053,0.999724542497172,0.9999964051351286,0.9999999467540543,0.9999911159268117,0.9999976710886138,0.9999572349314124,0.9999999698452635,0.9999999977249188,0.999999978872181,0.5015189142901574,0.9998862635452505,0.9999999999916462,0.9999999999823752,0.9999997705560959,0.9999999999985807,0.9999999999975588,0.999999834162518,0.9981406200233354,0.7608135234856297,0.9999999995889781,0.9997833088890379,0.999999999411235,0.9999998872100581,0.999890600542783,0.9999909090271015,0.9999999993212845,0.741332642646791,1.2609885373765983e-10,0.0006756945617298925,3.2412796760641956e-12,1.54004586468225e-08,0.9999999766327702,0.9999713665175646,0.03761515001831837,0.5318143112608108,0.9999992183031448,0.1853474309981701,4.4071736996649694e-12,0.9999999999736817,0.9999999999940774,0.9999987679610649,0.9999997771041584,0.9999995511028549,8.99968154833139e-09,0.5154041860408266,0.9999999999796922,0.9999999999631808,0.9999999671269586,0.9999999998683544,1.276601388547026e-07,8.459085454053517e-12,0.06004194206838094,0.9999999999996181,0.9999999676588974,0.7580650261423149,0.9999999999970732,0.030633488520360616,0.9999995429638414,0.9999999999971894,7.988656760407475e-08,1.5142713858905411e-06,0.9999999999998526,7.138399488642299e-19,1.9030955639669326e-14,1.2222037754407758e-06,3.8127440982918115e-13,0.7196674814586307,0.0028119070567962246,0.999999999999992,0.9999999998962197,0.3888908774926538,0.9999999985623382,0.9999999999949094,2.4696336871838727e-09,0.999999993961334,0.9999999991335677,0.9999999999988225,2.1384925771266378e-08,6.946890308092184e-06,0.9999999999996381,0.9999999954441559,0.9999999999945466,0.9999990624499088,0.9999997897152351,3.2030603413486886e-14,0.9994855449523506,0.9994123071943296,9.668885714032537e-16,3.605128722909332e-15,5.562073022763243e-06,0.9967539557837373,0.012847912392217454,2.2103969680891303e-05,5.004656914869382e-09,0.3470081503426401,0.9999973110805248,0.9895251570368372,4.9186191775041704e-08,5.325600191734347e-10,2.494795917380438e-06,1.9429072041044263e-08,1.2335729520029336e-10,1.1807311439727295e-09,0.007086315370404715,0.9978866001226488,4.114200413997495e-09,0.020232210542162465,1.267723769500586e-16,0.0025340136197336675,0.9999908442973431,1.389683216747932e-16,0.9999999336900138,0.9999999999987461,0.9999999971499054,1.1855173657636839e-18,0.9999999991524768,6.729104268200454e-10,0.9999999996004185,0.9999999999635631,0.9999999997128852,9.716555860355089e-17,1.7379637524032867e-06,0.03572978028136972,0.9999999999902465,0.9999999999999345,2.040748073913988e-07,5.210744445520668e-06,0.9999999903185594,1.7041903540284728e-10,0.9999999999932905,0.001200853455680928,0.7690964097184053,0.003261708170287612,0.9999999999864067,0.9999972809194544,0.9999999781679585,0.9999999994106565,0.9999999999999998,0.9994613188996354,2.9196369489161667e-07,1.312828171713633e-15,1.1846788171407204e-15,0.9999999999999996,1.199256410182504e-07,0.9999999999994014,0.999999987367815,3.4697667805783456e-15,2.034840180492551e-07,0.9994377218659394,0.7073309187497065,0.9999999999999718,0.01922841491590118,0.9961908296330604,0.012796650094086105,1.0,0.9999999999999951,0.9999999999738511,0.9999999989832975,0.997056649877055,1.0,1.0,0.9999999999999993,1.0,1.0,0.9999999930089074,2.5382738333619966e-16,0.9999999999999998,0.99999999999999,2.4828671678703165e-09,0.9999999999969054,0.9952139878390663,0.999999999941162,0.9999999999999984,0.9999993604952195,0.9999999974154266,0.9985796474930284,0.9999999997262532,0.9999236886185006,0.9999949822080713,0.9999999994878488,0.2527600678830628,6.1125603734995935e-18,1.0,0.2749568574175091,0.9999999999972216,1.0,1.0,2.058813725498804e-16,3.79425491632989e-08,0.9999999999999563,0.453037591492129,0.9999999999989966,2.8387838305748225e-19,0.999999999999998,0.005194800088336816,0.9999999999999998,1.3575951567467195e-19,1.0,1.0,2.691905121217154e-21,1.0,2.0529898219130803e-10,1.0187347701682309e-11,0.9999999630764986,1.0,1.0,0.9987395474538623,1.0,0.9900729640329877,0.9999999999999998,1.0,0.0028084635845604944,1.8728710029219902e-05,1.0,2.0832430171701115e-07,0.9998682291482037,0.9999999999993185,1.0,1.0,1.2345580268438325e-08,0.999998180471662,1.0,0.9999999986008503,0.9999999999999993,0.9694766813757248,0.9999999999803173,0.9999999999718301,0.9999999999999871,0.9999999913712122,0.9998687144767796,0.9999999999999936,0.9999998494114501,0.9999998172267565,0.999999965798246,0.9999999999999993,0.5688250268209919,0.9999891013729475,0.9999999999999993,0.9999999443823813,0.9999999910731928,0.9999370876623285,0.9999999970296514,0.9999997759055554,0.9999999979618712,0.9999999999997802,0.9999999999999991,0.9999999998655653,0.9999999999999907,0.999999998628315,0.5672531721473746,0.9996204611570266,0.9999999995107043,0.999932514650004,0.9999579447338021,0.9999999999999936,0.999999999999962,0.9999999982236065,0.9982340533143476,0.9999999321996672,0.9999997417649779,0.9940162142347798,0.9999959996502429,0.9999995857439081,0.9999402785874612,0.9854124749454747,0.9999989729261058,0.9999999706825649,0.9999999936473163,0.9999924610836997,0.9999975575404547,0.9999983713882484,0.9999975430741215,0.9999999999999916,0.999999340723828,0.9999944715434754,0.999991375895277,0.9999992215271055,0.9999999999999947,0.99999999999999,0.999292571039548,0.9020938937559291,0.9999983540840401,0.9998929879551073,0.9999998280406621,0.9999999999999687,0.9999974905972161,1.0,0.9999999999943072,0.9999999999999987,0.9999999993526709,0.9999999291273943,0.9999999999999998,0.9999968921262805,0.9999999999999998,0.9999999999999996,0.999999993181858,0.9999999169160594,0.9999999999999984,0.9999999999999873,0.9999999500193318,0.9999999999955189,0.9999655269293333,0.9999999999999833,1.0,0.9999999999466254,0.9999999975542928,1.0,0.9999999803697944,0.9999990942258568,0.9999999991990232,0.999975545664112,0.9999999410783759,0.9999999999999993,0.9999999999982181,0.9999999999771148,0.9999999999999811,0.9999995213952307,1.0,0.9999999999999998,0.9999999999937699,0.9999999981457821,0.9999999999999902,0.9999999999999971,0.9999995817750097,0.9999950928895973,0.9999999960420638,1.0,0.9999999991284092,0.9999999977720919,0.9999999999999969,0.9999999999611395,0.999999999998114,0.9999999999557574,0.9999999999228513,0.9999999999999993,0.9999999997910023,0.9986798706837967,0.9999999780043307,0.9999999999999993,0.9977433928036145,0.10086780612555787,0.9985802264897399,2.8725086081763583e-08,1.4565631859386985e-17,0.999999999999994,0.9999999997428008,0.9999999767902846,0.9999999999999107,0.9999907658958135,0.9999999850092798,0.9999999249284429,0.9999999960431092,0.9991153909077215,0.9939623919334049,0.9999935461430317,0.9870260593352727,0.9999999999220222,0.9999999994255397,0.999303299060891,0.9999999999976026,0.9999978730564778,0.9999999102302498,0.9999627220625421,0.9999999998878217,0.9999999999998987,0.9999824798040089,0.9999998459872892,0.9999979006110283,0.9999999999907663,0.9999999999999585,0.999798012006078,0.9911140184952556,0.9999999999773321,0.9999822889277662,0.9999999997686335,0.9898857574973537,0.9999999999998466,0.999999999996299,0.9999999999980824,0.9999994476747067

